Case ID,Task ID,Condition,Timestamp,Activity,Event Type,Sensor,Message,Raw Activity,Mapped Activity,Source File,Source Data Type
error_p27_t1,t1,scripted_error,2008-04-15T09:41:53.555700,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:42:01.530297,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:42:02.969904,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:42:06.000000,Start phone use,activity,asterisk,START,Phone sensor START,Start phone use,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:42:14.428411,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:42:23.570610,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:42:25.486091,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:42:29.550279,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:42:33.870611,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:42:52.920905,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:42:54.504445,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:42:54.660490,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p27.t1.csv,error_trace
error_p27_t1,t1,scripted_error,2008-04-15T09:42:56.000000,End phone use,activity,asterisk,END,Phone sensor END,End phone use,adl_error/p27.t1.csv,error_trace
error_p27_t2,t2,scripted_error,2008-04-15T09:43:29.924123,Motion detected at M13,activity,M13,ON,M13 ON,Motion detected at M13,adl_error/p27.t2.csv,error_trace
error_p27_t2,t2,scripted_error,2008-04-15T09:43:32.496516,Motion detected at M14,activity,M14,ON,M14 ON,Motion detected at M14,adl_error/p27.t2.csv,error_trace
error_p27_t2,t2,scripted_error,2008-04-15T09:43:34.460011,Motion detected at M15,activity,M15,ON,M15 ON,Motion detected at M15,adl_error/p27.t2.csv,error_trace
error_p27_t2,t2,scripted_error,2008-04-15T09:43:34.739985,Motion detected at M16,activity,M16,ON,M16 ON,Motion detected at M16,adl_error/p27.t2.csv,error_trace
error_p27_t2,t2,scripted_error,2008-04-15T09:43:35.919580,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p27.t2.csv,error_trace
error_p27_t2,t2,scripted_error,2008-04-15T09:43:36.435434,Motion stopped at M14,activity,M14,OFF,M14 OFF,Motion stopped at M14,adl_error/p27.t2.csv,error_trace
error_p27_t2,t2,scripted_error,2008-04-15T09:43:36.939454,Motion stopped at M13,activity,M13,OFF,M13 OFF,Motion stopped at M13,adl_error/p27.t2.csv,error_trace
error_p27_t2,t2,scripted_error,2008-04-15T09:43:37.801493,Motion stopped at M15,activity,M15,OFF,M15 OFF,Motion stopped at M15,adl_error/p27.t2.csv,error_trace
error_p27_t2,t2,scripted_error,2008-04-15T09:43:38.273525,Motion stopped at M16,activity,M16,OFF,M16 OFF,Motion stopped at M16,adl_error/p27.t2.csv,error_trace
error_p27_t2,t2,scripted_error,2008-04-15T09:43:39.303601,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p27.t2.csv,error_trace
error_p27_t2,t2,scripted_error,2008-04-15T09:43:40.632000,Use hot water,activity,AD1-B,0.0344927,AD1-B value 0.0344927,Use hot water,adl_error/p27.t2.csv,error_trace
error_p27_t2,t2,scripted_error,2008-04-15T09:43:43.258250,Use hot water,activity,AD1-B,0.304458,AD1-B value 0.304458,Use hot water,adl_error/p27.t2.csv,error_trace
error_p27_t2,t2,scripted_error,2008-04-15T09:43:49.234970,Use hot water,activity,AD1-B,0.268403,AD1-B value 0.268403,Use hot water,adl_error/p27.t2.csv,error_trace
error_p27_t2,t2,scripted_error,2008-04-15T09:43:52.296230,Use hot water,activity,AD1-B,0.248168,AD1-B value 0.248168,Use hot water,adl_error/p27.t2.csv,error_trace
error_p27_t2,t2,scripted_error,2008-04-15T09:43:55.137460,Use hot water,activity,AD1-B,0.288364,AD1-B value 0.288364,Use hot water,adl_error/p27.t2.csv,error_trace
error_p27_t2,t2,scripted_error,2008-04-15T09:44:02.488610,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p27.t2.csv,error_trace
error_p27_t2,t2,scripted_error,2008-04-15T09:44:05.507766,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p27.t2.csv,error_trace
error_p27_t2,t2,scripted_error,2008-04-15T09:44:07.263710,Use hot water,activity,AD1-B,0.260785,AD1-B value 0.260785,Use hot water,adl_error/p27.t2.csv,error_trace
error_p27_t2,t2,scripted_error,2008-04-15T09:44:09.356836,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p27.t2.csv,error_trace
error_p27_t2,t2,scripted_error,2008-04-15T09:44:13.535856,Motion detected at M18,activity,M18,ON,M18 ON,Motion detected at M18,adl_error/p27.t2.csv,error_trace
error_p27_t2,t2,scripted_error,2008-04-15T09:44:13.894900,Use hot water,activity,AD1-B,0.283676,AD1-B value 0.283676,Use hot water,adl_error/p27.t2.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:45:34.579426,Take pot,activity,I07,ABSENT,I07 ABSENT,Take pot,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:45:36.938461,Open kitchen cabinet,activity,D01,OPEN,D01 OPEN,Open kitchen cabinet,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:45:38.435045,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:45:41.329000,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:45:44.939698,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:45:46.215680,Use hot water,activity,AD1-B,0.037149,AD1-B value 0.037149,Use hot water,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:45:49.838000,Use hot water,activity,AD1-B,0.382701,AD1-B value 0.382701,Use hot water,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:45:51.174227,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:45:52.179750,Use hot water,activity,AD1-B,0.164651,AD1-B value 0.164651,Use hot water,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:45:55.180060,Use hot water,activity,AD1-B,0.0723449,AD1-B value 0.0723449,Use hot water,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:45:57.238210,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:46:01.507800,Use burner,activity,AD1-A,2.81387,AD1-A value 2.81387,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:46:02.460704,Take raisins,activity,I02,ABSENT,I02 ABSENT,Take raisins,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:46:04.925100,Use burner,activity,AD1-A,2.9384,AD1-A value 2.9384,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:46:07.339800,Use burner,activity,AD1-A,3.04997,AD1-A value 3.04997,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:46:10.151800,Use burner,activity,AD1-A,3.11786,AD1-A value 3.11786,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:46:13.166800,Use burner,activity,AD1-A,3.16505,AD1-A value 3.16505,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:46:17.136513,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:46:19.129410,Use burner,activity,AD1-A,3.21919,AD1-A value 3.21919,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:46:19.648862,Motion detected at M18,activity,M18,ON,M18 ON,Motion detected at M18,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:46:23.379280,Motion stopped at M18,activity,M18,OFF,M18 OFF,Motion stopped at M18,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:46:24.702551,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:46:25.304590,Use burner,activity,AD1-A,3.26857,AD1-A value 3.26857,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:46:29.302426,Take measuring spoon,activity,I05,ABSENT,I05 ABSENT,Take measuring spoon,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:46:32.324574,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:46:34.510790,Take oatmeal,activity,I01,ABSENT,I01 ABSENT,Take oatmeal,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:46:34.822931,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:46:35.554701,Return oatmeal,activity,I01,PRESENT,I01 PRESENT,Return oatmeal,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:46:36.931432,Take brown sugar,activity,I03,ABSENT,I03 ABSENT,Take brown sugar,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:46:40.194250,Use burner,activity,AD1-A,3.29982,AD1-A value 3.29982,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:46:46.987203,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:46:47.669053,Close kitchen cabinet,activity,D01,CLOSE,D01 CLOSE,Close kitchen cabinet,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:46:52.561013,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:46:53.205965,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:46:57.938906,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:47:04.664467,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:47:07.462720,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:47:18.519530,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:47:30.345530,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:48:19.817045,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:48:21.667514,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:48:27.275902,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:48:30.331049,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:48:34.199610,Use burner,activity,AD1-A,3.32661,AD1-A value 3.32661,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:48:37.231290,Use burner,activity,AD1-A,3.18981,AD1-A value 3.18981,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:48:40.418000,Use burner,activity,AD1-A,3.08802,AD1-A value 3.08802,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:48:43.297380,Use burner,activity,AD1-A,3.03247,AD1-A value 3.03247,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:48:46.949000,Use burner,activity,AD1-A,2.96286,AD1-A value 2.96286,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:48:49.109100,Use burner,activity,AD1-A,2.92497,AD1-A value 2.92497,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:48:55.241000,Use burner,activity,AD1-A,2.9027,AD1-A value 2.9027,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:48:58.293660,Use burner,activity,AD1-A,2.95309,AD1-A value 2.95309,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:49:04.764500,Use burner,activity,AD1-A,2.92223,AD1-A value 2.92223,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:49:07.347610,Use burner,activity,AD1-A,2.96333,AD1-A value 2.96333,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:49:10.223570,Use burner,activity,AD1-A,2.99083,AD1-A value 2.99083,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:49:13.194580,Use burner,activity,AD1-A,2.96567,AD1-A value 2.96567,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:49:19.835400,Use burner,activity,AD1-A,2.98622,AD1-A value 2.98622,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:49:22.184580,Use burner,activity,AD1-A,3.01473,AD1-A value 3.01473,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:49:28.270620,Use burner,activity,AD1-A,2.99114,AD1-A value 2.99114,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:49:31.160440,Use burner,activity,AD1-A,3.03434,AD1-A value 3.03434,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:49:37.240400,Use burner,activity,AD1-A,2.97833,AD1-A value 2.97833,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:49:40.130300,Use burner,activity,AD1-A,3.04552,AD1-A value 3.04552,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:49:49.102160,Use burner,activity,AD1-A,2.99301,AD1-A value 2.99301,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:49:52.938100,Use burner,activity,AD1-A,3.02341,AD1-A value 3.02341,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:49:55.938000,Use burner,activity,AD1-A,2.96778,AD1-A value 2.96778,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:49:58.243850,Use burner,activity,AD1-A,2.92379,AD1-A value 2.92379,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:49:58.623206,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:50:01.657100,Use burner,activity,AD1-A,2.89786,AD1-A value 2.89786,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:50:06.334606,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:50:07.315900,Use burner,activity,AD1-A,2.86856,AD1-A value 2.86856,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:50:16.447400,Use burner,activity,AD1-A,2.84801,AD1-A value 2.84801,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:50:20.936484,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:50:22.454974,Motion detected at M18,activity,M18,ON,M18 ON,Motion detected at M18,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:50:25.465334,Open kitchen cabinet,activity,D01,OPEN,D01 OPEN,Open kitchen cabinet,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:50:25.465334,Motion stopped at M18,activity,M18,OFF,M18 OFF,Motion stopped at M18,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:50:26.114384,Take oatmeal,activity,I01,ABSENT,I01 ABSENT,Take oatmeal,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:50:26.623334,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:50:27.953550,Close kitchen cabinet,activity,D01,CLOSE,D01 CLOSE,Close kitchen cabinet,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:50:49.979400,Use burner,activity,AD1-A,2.82184,AD1-A value 2.82184,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:50:50.983185,Motion detected at M17,activity,M17,ON,M17 ON,Motion detected at M17,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:50:52.277920,Use burner,activity,AD1-A,2.96833,AD1-A value 2.96833,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:50:52.612615,Motion stopped at M17,activity,M17,OFF,M17 OFF,Motion stopped at M17,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:50:55.786300,Use burner,activity,AD1-A,3.062,AD1-A value 3.062,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:50:58.205600,Use burner,activity,AD1-A,3.1152,AD1-A value 3.1152,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:51:01.172310,Use burner,activity,AD1-A,3.16575,AD1-A value 3.16575,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:51:03.624294,Motion detected at M16,activity,M16,ON,M16 ON,Motion detected at M16,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:51:10.215150,Use burner,activity,AD1-A,3.1238,AD1-A value 3.1238,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:51:11.733601,Motion stopped at M16,activity,M16,OFF,M16 OFF,Motion stopped at M16,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:51:19.302580,Use burner,activity,AD1-A,3.0952,AD1-A value 3.0952,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:51:25.131030,Use burner,activity,AD1-A,3.06872,AD1-A value 3.06872,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:51:28.145210,Use burner,activity,AD1-A,3.1063,AD1-A value 3.1063,Use burner,adl_error/p27.t3.csv,error_trace
error_p27_t3,t3,scripted_error,2008-04-15T09:51:31.176660,Use burner,activity,AD1-A,3.03505,AD1-A value 3.03505,Use burner,adl_error/p27.t3.csv,error_trace
